timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,date,rsi,rolling_mean,rolling_std,zscore,return,log_return
2020-10-08,2.3036,2.4629,2.0117,2.3716,8385420.0,2020-10-08 23:59:59.999,18833682.9536,75485,3957314.0,8908526.5887,0,2020-10-08,25.600762873490154,2.793185,0.29448898339684154,-1.431581565928695,0.0299213966213574,0.02948248536963883
2020-10-09,2.3717,2.6289,2.3101,2.5363,6662396.0,2020-10-09 23:59:59.999,16532541.815,64175,3180300.0,7890690.4074,0,2020-10-09,30.947604437101745,2.769035,0.29477457270009955,-0.7895355351317292,0.06944678697925455,0.06714149325738966
2020-10-10,2.5356,2.611,2.3907,2.407,5487486.0,2020-10-10 23:59:59.999,13767446.7602,52274,2497108.0,6270126.2075,0,2020-10-10,29.66293405723337,2.74621,0.30458556986242963,-1.113677184881769,-0.0509797736860782,-0.05232516730753037
2020-10-11,2.4065,2.4609,2.3378,2.4257,4904544.0,2020-10-11 23:59:59.999,11809240.05,46182,2316168.0,5580572.7949,0,2020-10-11,28.98823798104374,2.7298,0.3128777111033369,-0.971945233579014,0.007769007062733646,0.007738983728103464
2020-10-12,2.4269,2.7096,2.4171,2.5825,6382872.0,2020-10-12 23:59:59.999,16334052.6261,61354,3080485.0,7883118.5463,0,2020-10-12,39.02166891772859,2.7130099999999997,0.3112355461027784,-0.4193287098283489,0.06464113451787123,0.06263777948261824
2020-10-13,2.582,2.5889,2.3355,2.4048,6883812.0,2020-10-13 23:59:59.999,16898878.4417,62197,2957464.0,7255171.8134,0,2020-10-13,35.422996961458495,2.691685,0.3172571184967204,-0.9042665499811816,-0.06880929332042607,-0.0712911819950837
2020-10-14,2.4053,2.4464,2.2337,2.3087,4990767.0,2020-10-14 23:59:59.999,11684296.8744,47878,2214402.0,5177632.9237,0,2020-10-14,34.59676159733431,2.6501600000000005,0.30986506638926087,-1.1019635223128033,-0.039961743180305986,-0.04078214446043138
2020-10-15,2.3102,2.3443,2.1928,2.267,4524474.0,2020-10-15 23:59:59.999,10272754.3248,44350,2163586.0,4914105.3469,0,2020-10-15,34.39262978106723,2.604405,0.29435852195472173,-1.1462382599267829,-0.018062112877376912,-0.018227224030749632
2020-10-16,2.2668,2.2708,2.103,2.1404,5792357.0,2020-10-16 23:59:59.999,12631855.5191,57307,2935932.0,6402012.7514,0,2020-10-16,36.66813817459442,2.555115,0.2847651281042159,-1.456340538467287,-0.055844728716365144,-0.057464644070379337
2020-10-17,2.1401,2.2425,2.11,2.2062,4136722.0,2020-10-17 23:59:59.999,9074383.2442,41589,1939973.0,4251369.2079,0,2020-10-17,40.57673074786087,2.50734,0.25637962066969516,-1.1745863388571425,0.03074191739861698,0.03027885109813167
2020-10-18,2.2069,2.2649,2.1804,2.2186,3907591.0,2020-10-18 23:59:59.999,8682494.9529,39678,1944484.0,4323983.0046,0,2020-10-18,41.48235031277926,2.4704500000000005,0.24098243548135678,-1.0450969154533445,0.005620523977880598,0.0056047877692780015
2020-10-19,2.2167,2.2206,2.051,2.0578,4834438.0,2020-10-19 23:59:59.999,10151983.8221,44204,2298533.0,4830470.5142,0,2020-10-19,33.79170547307291,2.425755,0.22965692370417043,-1.602194238541559,-0.07247813936716851,-0.07523891536284942
2020-10-20,2.0576,2.1083,1.8457,1.8905,6052367.0,2020-10-20 23:59:59.999,11803851.5781,70779,2904215.0,5669883.5207,0,2020-10-20,40.67796610169491,2.37526,0.23082448196342667,-2.100123851146814,-0.08130041792205256,-0.08479610661072218
2020-10-21,1.8885,2.1098,1.8474,1.8933,10108189.0,2020-10-21 23:59:59.999,19667366.9314,99565,4616564.0,8986227.3227,0,2020-10-21,35.26914219919401,2.32642,0.22384566957945345,-1.934904529597189,0.0014810896588204336,0.0014799939273160052
2020-10-22,1.8933,2.0905,1.8629,1.9619,6143069.0,2020-10-22 23:59:59.999,12233363.1212,66991,3048850.0,6070786.1697,0,2020-10-22,35.25516447131649,2.293335,0.22649472231564763,-1.4633232801694398,0.03623303227169483,0.0355920531684795
2020-10-23,1.962,1.9938,1.8502,1.9645,5454719.0,2020-10-23 23:59:59.999,10579795.2804,57259,2521413.0,4894985.5105,0,2020-10-23,26.703063885267255,2.26429,0.229693248302578,-1.3051754991295286,0.001325245935063002,0.0013243685717313825
2020-10-24,1.9666,1.9734,1.88,1.9196,4059055.0,2020-10-24 23:59:59.999,7840448.7392,38673,1968840.0,3803947.6015,0,2020-10-24,28.675183759187945,2.23409,0.23348047343125833,-1.346964889089934,-0.02285568847034869,-0.023120929014424
2020-10-25,1.9179,1.9281,1.7628,1.7937,5740317.0,2020-10-25 23:59:59.999,10680638.8896,70854,2361789.0,4393657.2426,0,2020-10-25,24.72,2.1913,0.2317561899474267,-1.7155960325814577,-0.0655865805376119,-0.06783630542912193
2020-10-26,1.7946,1.8723,1.6162,1.6786,6534261.0,2020-10-26 23:59:59.999,11511279.0606,86117,2838879.0,5011169.3074,0,2020-10-26,12.596209550608279,2.16657,0.2586208281187779,-1.8868163231458215,-0.0641690360706918,-0.06632041290624117
2020-10-27,1.6777,1.7542,1.5928,1.7135,7047936.0,2020-10-27 23:59:59.999,11909663.3027,71933,3150070.0,5323597.8682,0,2020-10-27,17.55983106522757,2.13711,0.2753173420656709,-1.5386244717521536,0.020791135470034527,0.02057794966593632
2020-10-28,1.7131,1.7287,1.4555,1.5196,10242140.0,2020-10-28 23:59:59.999,15928645.1136,78062,4660897.0,7246795.2836,0,2020-10-28,16.08355540273358,2.0945099999999996,0.30176942906098,-1.9051300252280519,-0.11316019842427782,-0.12009092000119305
2020-10-29,1.5195,1.5773,1.4146,1.4325,6341465.0,2020-10-29 23:59:59.999,9497821.0462,49385,2906467.0,4349302.2555,0,2020-10-29,15.479440721436234,2.03932,0.3172572500934257,-1.9127064860497403,-0.057317715188207385,-0.05902597272457584
2020-10-30,1.4321,1.4677,1.3379,1.4378,7038014.0,2020-10-30 23:59:59.999,9905406.7293,52871,3686347.0,5193098.3683,0,2020-10-30,17.69358101894423,1.99086,0.3318259997427319,-1.6667168950859583,0.0036998254799300856,0.0036929979608764252
2020-10-31,1.4367,1.5501,1.4269,1.5472,5962596.0,2020-10-31 23:59:59.999,8932850.7264,74980,3199534.0,4797653.7866,0,2020-10-31,20.866489832007048,1.9469349999999999,0.32937114288164077,-1.2136309104153802,0.07608846849353168,0.07333267814925862
